N,MB,min,avgMin,avg,avgMax,max
39,2888.0,321.4,422.3,474.5,527.6,633.0
40,2964.0,241.2,456.3,512.0,765.6,1230.3
41,3040.0,233.3,400.9,482.3,595.1,811.7
42,3116.0,388.4,442.4,472.7,504.5,511.6
43,3192.0,329.0,422.8,462.6,513.7,544.4
44,3268.0,439.3,445.5,479.1,510.0,517.7
45,3344.0,291.9,431.3,484.2,540.6,804.2
46,3420.0,443.1,448.7,479.0,506.1,511.1
47,3496.0,240.3,429.8,541.2,1122.2,1358.4
48,3572.0,344.0,427.4,455.9,506.5,528.9
49,3648.0,428.1,436.8,479.8,516.7,532.3
50,3724.0,292.1,417.6,468.2,522.4,663.5
51,3800.0,231.0,441.7,504.4,652.4,1177.6
52,3876.0,286.8,396.8,468.2,555.9,812.3
53,3952.0,358.7,437.3,464.3,511.9,584.0
54,4028.0,233.2,432.9,500.2,644.5,1189.8
55,4104.0,236.8,374.4,492.4,685.1,1213.7
56,4180.0,445.3,452.2,479.7,502.6,512.6
57,4256.0,350.6,412.7,466.9,521.6,641.7
58,4332.0,397.0,433.9,481.2,522.5,589.5
59,4408.0,440.4,447.6,475.2,507.3,512.5
60,4484.0,281.7,397.2,476.9,553.6,801.7
61,4560.0,442.6,449.6,476.9,507.4,510.4
62,4636.0,289.8,434.8,487.0,548.7,838.4
63,4712.0,424.1,441.1,473.5,507.3,532.1
64,4788.0,430.2,445.8,478.9,509.6,530.6
65,4864.0,392.2,437.7,464.4,508.3,511.0
66,4940.0,440.7,448.1,479.5,506.5,513.5
67,5016.0,443.5,446.7,476.7,509.2,512.4
68,5092.0,270.8,409.5,462.9,515.8,583.3
69,5168.0,234.5,441.6,538.3,1098.7,1337.1
70,5244.0,378.3,442.4,473.5,508.4,512.3
71,5320.0,441.2,448.9,472.6,503.8,511.1
72,5396.0,441.7,447.3,478.3,506.8,510.6
73,5472.0,297.8,446.1,478.6,548.2,868.9
74,5548.0,428.3,438.8,474.0,505.1,512.4
75,5624.0,415.1,433.1,466.8,503.7,516.2
76,5700.0,363.4,416.0,458.0,508.3,527.4
77,5776.0,431.6,444.9,474.3,510.0,528.7
78,5852.0,443.9,451.1,480.9,506.9,522.4
79,5928.0,440.4,429.3,476.4,508.2,520.2
80,6004.0,353.2,445.0,494.7,517.6,654.6
81,6080.0,286.5,417.6,459.3,501.6,514.0
82,6156.0,240.0,423.8,498.1,602.9,1157.1
83,6232.0,359.0,424.5,462.2,514.3,592.9
84,6308.0,287.9,351.2,452.0,527.1,885.9
85,6384.0,448.1,448.7,480.2,506.1,511.6
86,6460.0,336.2,402.1,453.8,497.8,581.5
87,6536.0,445.2,450.6,478.8,505.1,510.5
88,6612.0,438.0,448.8,472.4,497.9,507.4
89,6688.0,230.5,444.2,554.2,1098.9,1326.4
90,6764.0,449.0,451.2,476.3,504.9,508.7
91,6840.0,442.7,450.3,474.3,500.9,506.6
92,6916.0,444.8,450.2,478.4,505.2,507.3
93,6992.0,364.2,433.5,471.4,511.8,541.7
94,7068.0,293.8,402.0,478.3,552.9,691.6
95,7144.0,273.9,362.6,447.2,478.4,510.2
96,7220.0,397.4,445.3,469.8,507.5,510.9
97,7296.0,441.3,447.5,478.4,504.3,510.0
98,7372.0,443.7,450.4,474.2,507.3,512.3
99,7448.0,248.0,400.5,496.2,617.4,1266.8
100,7524.0,440.8,445.6,475.1,507.4,514.3
101,7600.0,438.9,446.3,477.6,506.9,516.4
102,7676.0,446.3,448.3,475.9,506.6,510.6
103,7752.0,438.1,445.4,477.7,506.1,510.0
104,7828.0,438.0,445.4,475.3,506.9,513.6
105,7904.0,388.2,440.9,468.2,507.2,508.7
106,7980.0,440.1,445.7,476.1,509.9,514.0
107,8056.0,391.4,438.7,477.0,521.9,516.4
108,8132.0,295.4,412.6,459.6,499.2,528.1
109,8208.0,274.0,362.6,445.1,545.9,653.6
110,8284.0,321.9,417.9,466.2,537.4,664.2
111,8360.0,250.1,399.4,461.0,528.5,671.0
112,8436.0,444.9,447.2,476.3,508.2,512.7
113,8512.0,437.4,443.7,477.2,508.4,512.6
114,8588.0,441.3,447.6,473.7,503.9,509.8
115,8664.0,442.3,446.4,477.8,507.9,511.7
116,8740.0,442.9,446.5,475.0,506.6,509.6
117,8816.0,226.3,407.8,499.9,714.4,1369.2
118,8892.0,344.5,428.5,485.9,513.0,675.9
119,8968.0,434.1,442.7,473.9,509.5,519.8
120,9044.0,395.9,437.9,475.8,518.1,517.3
121,9120.0,431.1,443.4,474.4,507.4,517.4
122,9196.0,290.8,385.6,463.5,546.8,709.1
123,9272.0,380.5,435.0,469.5,508.0,510.6
124,9348.0,295.9,419.4,477.1,532.7,631.6
125,9424.0,439.7,446.3,478.8,507.2,512.3
126,9500.0,437.8,442.5,474.7,508.4,512.7
127,9576.0,428.4,442.2,477.3,509.3,534.8
128,9652.0,438.8,447.1,476.0,508.5,515.5
129,9728.0,430.2,441.5,476.4,509.8,512.3
