N,MB,min,avgMin,avg,avgMax,max
329,24928.0,58.3,81.1,121.0,142.6,154.3
330,25004.0,115.7,128.6,141.6,154.0,169.0
331,25080.0,74.9,110.4,128.2,142.7,170.1
332,25156.0,42.0,92.1,117.4,140.5,160.1
333,25232.0,67.4,118.1,136.2,156.6,173.9
334,25308.0,41.5,63.0,97.9,133.9,149.9
335,25384.0,30.1,63.0,115.1,146.7,163.0
336,25460.0,65.3,103.5,124.7,142.5,163.6
337,25536.0,55.9,109.2,129.3,142.6,157.5
338,25612.0,63.8,97.4,121.8,138.9,159.5
339,25688.0,61.5,86.1,119.2,138.7,157.3
340,25764.0,61.1,107.0,133.9,154.2,163.0
341,25840.0,32.7,57.2,84.5,142.9,153.1
342,25916.0,28.0,47.7,94.0,134.7,167.9
343,25992.0,50.8,109.6,128.1,143.0,168.6
344,26068.0,60.8,102.7,132.0,150.2,174.6
345,26144.0,51.0,76.1,119.5,142.3,164.5
346,26220.0,48.9,99.8,130.2,145.7,164.1
347,26296.0,63.5,76.5,121.8,134.0,159.6
348,26372.0,66.5,113.1,134.0,148.9,177.2
349,26448.0,66.4,89.1,127.8,142.7,165.6
350,26524.0,112.7,126.8,134.5,145.7,156.9
351,26600.0,71.4,113.4,133.1,143.7,157.9
352,26676.0,43.6,79.3,118.2,134.9,151.4
353,26752.0,66.6,93.7,128.0,142.6,157.9
354,26828.0,55.2,93.5,128.6,145.3,164.1
355,26904.0,135.2,139.5,147.5,153.9,160.7
356,26980.0,74.7,105.1,128.7,148.1,168.3
357,27056.0,111.9,124.6,136.4,153.4,174.1
358,27132.0,61.8,104.9,128.6,148.7,172.4
359,27208.0,32.0,59.5,89.4,112.5,158.8
360,27284.0,44.7,79.8,114.0,139.8,164.6
361,27360.0,70.6,103.9,136.4,149.1,155.6
362,27436.0,69.3,105.1,143.1,171.7,218.0
363,27512.0,71.5,110.5,135.5,149.3,192.3
364,27588.0,73.5,109.5,130.6,154.1,185.7
365,27664.0,90.6,100.1,113.6,127.6,149.1
366,27740.0,60.6,78.9,115.1,144.0,156.6
367,27816.0,59.1,82.3,114.6,138.0,162.0
368,27892.0,60.4,121.4,141.8,162.3,197.4
369,27968.0,61.4,97.7,130.7,151.3,175.7
370,28044.0,92.9,120.8,134.8,145.0,156.3
371,28120.0,66.8,107.0,137.9,149.9,172.5
372,28196.0,62.1,91.1,122.6,146.4,174.8
373,28272.0,36.9,52.8,98.9,151.0,170.2
374,28348.0,61.7,86.5,117.9,143.8,188.0
375,28424.0,69.0,113.8,140.1,154.8,177.4
376,28500.0,76.6,120.6,133.1,150.7,156.7
377,28576.0,113.6,121.3,142.2,158.2,165.0
378,28652.0,45.9,111.4,133.4,157.7,170.4
379,28728.0,31.7,55.2,91.4,140.5,167.8
380,28804.0,37.1,51.6,87.1,143.9,173.3
381,28880.0,29.7,47.8,85.9,121.5,151.1
382,28956.0,45.3,109.4,133.4,143.9,156.6
383,29032.0,66.3,107.2,127.4,147.7,168.0
384,29108.0,126.7,128.2,153.6,164.9,174.5
385,29184.0,72.5,114.7,132.2,156.7,178.7
386,29260.0,6.1,39.6,90.9,133.6,152.2
387,29336.0,5.5,66.3,118.4,148.8,171.1
388,29412.0,56.9,81.7,112.4,138.2,176.9
389,29488.0,64.4,116.6,135.5,147.2,160.6
390,29564.0,86.7,114.5,132.8,144.8,163.4
391,29640.0,38.5,78.3,125.7,145.1,155.7
392,29716.0,33.9,63.2,99.5,128.2,163.5
393,29792.0,67.3,92.0,123.3,143.7,182.1
394,29868.0,54.9,86.2,112.4,134.5,150.8
395,29944.0,79.0,109.4,133.2,148.2,166.4
396,30020.0,64.7,112.8,138.3,155.1,173.1
397,30096.0,84.6,123.4,134.4,148.0,161.7
398,30172.0,74.0,104.3,130.2,143.6,164.4
399,30248.0,5.5,48.5,102.5,130.8,156.4
400,30324.0,70.5,113.7,131.8,145.8,159.5
401,30400.0,37.1,47.5,74.4,118.0,148.4
402,30476.0,37.5,56.8,102.4,134.9,165.1
403,30552.0,110.0,130.2,140.1,147.7,151.2
404,30628.0,64.7,117.3,147.7,163.0,196.6
405,30704.0,72.5,131.4,146.1,160.7,177.8
406,30780.0,65.6,77.4,113.3,144.5,164.3
407,30856.0,43.8,54.6,88.2,133.7,181.0
408,30932.0,6.3,49.3,111.5,140.0,167.2
409,31008.0,75.4,107.6,133.3,151.9,168.4
410,31084.0,104.4,125.7,145.9,157.2,167.0
411,31160.0,66.2,107.7,131.6,145.6,160.7
412,31236.0,38.1,96.4,133.2,148.0,168.9
413,31312.0,45.8,65.8,115.7,141.8,164.2
414,31388.0,54.7,68.4,107.6,135.9,149.1
415,31464.0,41.2,95.6,128.3,145.0,175.5
416,31540.0,76.2,122.2,133.2,147.0,157.7
417,31616.0,63.5,111.0,136.9,151.5,177.8
418,31692.0,65.6,104.4,130.6,144.1,162.6
419,31768.0,55.2,79.4,120.9,140.6,160.0
420,31844.0,54.1,70.2,106.3,129.5,143.0
421,31920.0,64.1,75.1,118.9,137.1,174.2
422,31996.0,60.2,95.7,125.8,140.8,170.8
423,32072.0,94.3,121.2,139.4,152.1,165.8
424,32148.0,71.4,121.1,140.4,154.8,165.2
425,32224.0,69.8,119.0,137.9,148.3,156.9
426,32300.0,59.1,74.0,116.1,137.0,165.1
427,32376.0,36.5,80.9,117.3,143.3,168.8
428,32452.0,54.7,101.8,132.3,144.1,160.7
429,32528.0,64.3,123.3,150.5,169.4,215.7
430,32604.0,107.4,134.7,146.1,164.6,172.7
431,32680.0,64.6,115.9,137.2,152.8,177.7
432,32756.0,70.4,121.0,152.3,173.4,193.5
433,32832.0,52.3,74.9,119.4,149.0,165.4
434,32908.0,61.3,81.6,118.8,141.1,165.1
435,32984.0,57.9,93.0,132.9,149.6,163.6
436,33060.0,63.9,115.2,133.9,144.9,154.9
437,33136.0,113.9,126.7,141.9,157.4,170.2
438,33212.0,53.5,88.0,106.5,126.3,143.1
439,33288.0,23.2,50.5,82.4,121.3,159.4
440,33364.0,46.8,62.9,114.9,147.9,178.1
441,33440.0,60.2,82.9,125.6,147.5,161.0
442,33516.0,60.9,111.9,136.0,156.0,173.3
443,33592.0,98.5,131.0,144.2,165.9,171.7
444,33668.0,113.0,129.5,144.0,176.7,247.9
445,33744.0,65.6,87.3,132.1,147.6,165.4
446,33820.0,6.2,40.5,90.5,130.2,158.7
447,33896.0,37.2,49.4,81.8,126.2,163.7
448,33972.0,30.0,48.0,69.4,95.4,113.2
449,34048.0,50.7,65.7,84.2,109.5,146.1
450,34124.0,88.6,123.1,136.4,149.3,154.2
451,34200.0,58.2,99.2,118.2,131.5,144.6
452,34276.0,64.1,96.8,134.2,146.3,169.0
453,34352.0,57.4,71.8,102.0,126.4,160.6
454,34428.0,57.3,88.6,130.5,150.2,173.0
455,34504.0,6.5,77.5,112.4,147.2,188.2
456,34580.0,58.6,103.7,132.9,157.7,183.5
457,34656.0,103.7,125.7,143.1,179.5,182.4
458,34732.0,60.6,98.0,127.8,168.8,195.6
459,34808.0,48.0,64.2,113.5,133.2,178.8
460,34884.0,38.0,71.0,107.1,137.9,161.0
461,34960.0,45.5,54.6,102.5,140.2,160.9
462,35036.0,62.8,104.9,137.0,155.0,193.1
463,35112.0,123.9,133.9,144.1,155.0,168.1
464,35188.0,64.8,115.3,131.1,148.3,167.4
465,35264.0,75.1,110.9,126.8,144.8,160.6
466,35340.0,46.3,80.4,118.4,137.4,163.2
467,35416.0,57.1,67.8,119.6,141.0,166.6
468,35492.0,6.3,53.4,112.9,145.9,184.1
469,35568.0,53.6,109.2,131.2,152.5,188.2
470,35644.0,74.0,106.7,134.6,147.0,158.5
471,35720.0,66.2,104.1,129.1,145.1,176.1
472,35796.0,72.3,111.9,134.3,151.8,170.5
473,35872.0,24.7,51.4,87.8,130.6,166.6
474,35948.0,55.7,74.6,122.8,145.4,172.0
475,36024.0,62.7,118.5,141.0,155.3,175.6
476,36100.0,96.6,111.6,132.8,149.4,163.1
477,36176.0,71.5,117.1,133.3,150.5,166.5
478,36252.0,66.6,116.5,138.8,155.9,166.9
479,36328.0,66.2,82.9,122.0,142.0,162.4
480,36404.0,61.1,76.8,117.4,137.9,162.4
481,36480.0,61.4,76.1,121.3,140.7,168.0
482,36556.0,56.8,115.4,133.6,150.7,166.8
483,36632.0,103.7,119.9,139.9,149.9,164.7
484,36708.0,95.1,119.2,134.5,150.8,165.0
485,36784.0,72.7,100.2,124.2,144.2,153.6
486,36860.0,27.5,43.4,91.0,133.9,163.8
487,36936.0,54.5,82.7,122.8,138.8,155.5
488,37012.0,23.8,46.1,68.7,119.4,145.1
489,37088.0,35.4,67.6,120.8,145.6,158.8
490,37164.0,67.9,104.8,126.1,137.3,161.1
491,37240.0,59.5,72.1,102.9,114.0,127.2
492,37316.0,67.1,78.3,132.7,149.8,165.9
493,37392.0,59.9,70.0,107.9,138.9,170.1
494,37468.0,37.7,63.3,112.6,147.4,160.2
495,37544.0,72.2,107.7,136.3,149.0,158.9
496,37620.0,98.0,127.3,143.8,162.5,167.2
497,37696.0,128.8,133.3,152.5,164.1,175.6
